Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Joel Hurtado","LAA",0,1,0,4.62739,10,0,0,1,,10,43,11,5,5,1,4,,0,7,6.33887,3.61039,1.75573,1.183,0.160089,0.0911811,0.06890822947025299,0.270443,1.46895,0.300831,0.710533,,,4.78891,-0.0117953,-0.00064665,999,,,,,,,39.1,3.91,43,4.3,,,,,,,,,,,,,,,,,,,"Joel Hurtado","sa3019774",805871
"Karson Milbrandt","MIA",1,1,0,4.41649,12,0,0,1,,12,52,12,6,6,1,6,,1,10,7.85609,4.34375,1.8086,1.122,0.198496,0.109751,0.0887443944811821,0.250122,1.4501,0.293618,0.721912,,,4.59892,-0.0120782,0.002292,999,,,,,,,48.30000000000001,4.025000000000001,50,4.166666666666667,,,,,,,,,,,,,,,,,,,"Karson Milbrandt","sa3020659",703596
"Trent Thornton","CHC",1,1,0,4.26663,22,0,0,1,,22,94,21,11,10,3,8,,1,19,7.92406,3.15011,2.51549,1.275,0.205321,0.0816227,0.1236984133720398,0.252133,1.33184,0.292538,0.725447,,,4.39816,-0.0121763,-0.0045603,999,,,,,,,86.30000000000001,3.9227272727272733,86,3.909090909090909,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Troy Taylor","SEA",1,1,0,4.0726,25,0,0,1,,25,107,23,12,11,3,11,,1,22,8.1907,3.97942,2.05826,1.079,0.209683,0.101874,0.10780931264162064,0.243547,1.37958,0.290001,0.733338,,,4.34717,-0.0125051,-0.0245335,999,,,,,,,100.3,4.012,98,3.92,,,,,,,,,,,,,,,,,,,"Troy Taylor","31883",700187
"Colin Poche","DET",0,0,0,4.64308,8,0,0,1,,8,35,8,4,4,1,4,,0,7,7.95868,4.19448,1.89742,1.352,0.200556,0.105699,0.09485679864883423,0.247499,1.43383,0.284297,0.723306,,,4.81645,-0.0135601,-0.00393469,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Colin Poche","19403",621363
"Guillo Zuñiga","SEA",0,0,0,4.29492,8,0,0,1,,8,34,8,4,4,1,3,,0,7,7.89374,3.75414,2.10268,1.24,0.201994,0.0960651,0.10592864453792572,0.246669,1.37272,0.286037,0.728359,,,4.57655,-0.0139114,-0.0131157,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Guillo Zuniga","19588",670871
"Chris Devenski","PIT",1,1,0,4.548,18,0,0,1,,18,77,18,10,9,3,6,,1,15,7.40802,3.06376,2.41795,1.262,0.190221,0.0786702,0.11155049502849579,0.260281,1.36831,0.297294,0.706011,,,4.44573,-0.0139597,-0.0241481,999,,,,,,,62.500000000000014,3.472222222222223,64,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Chris Devenski","12763",606965
"Alexis Díaz","TEX",1,1,0,4.70582,18,0,0,1,,18,79,16,10,9,3,9,,1,18,8.9832,4.70685,1.90854,1.309,0.22498,0.117881,0.10709885507822037,0.239712,1.44348,0.287436,0.715963,,,4.81931,-0.0142393,-0.0410645,999,,,,,,,64.70000000000002,3.5944444444444454,61,3.388888888888889,,,,,,,,,,,,,,,,,,,"Alexis Diaz","21132",664747
"Andrew Hoffmann","ARI",4,3,0,4.19652,57,0,2,9,,57,249,57,29,27,7,22,,3,50,7.91597,3.48684,2.27024,1.04696,0.202491,0.0891936,0.1132974773645401,0.25452,1.38271,0.301574,0.719304,,,4.188,-0.0145042,0.0761511,999,,,,,,,258.49999999999994,4.535087719298245,265,4.649122807017544,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","29633",694851
"Carlos Vargas","SEA",2,2,0,3.84511,40,0,0,1,,40,168,38,18,17,4,14,,2,33,7.46133,3.30139,2.26006,0.951,0.194575,0.0860931,0.10848234593868256,0.252087,1.33644,0.296721,0.731002,,,4.09392,-0.0148527,0.00130327,999,,,,,,,170,4.25,170,4.25,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"Spencer Bivens","SFG",2,2,0,4.11046,41,0,0,1,,41,180,43,21,19,5,13,,2,32,6.93016,2.88163,2.40494,1.018,0.177798,0.07393,0.10386750102043152,0.262805,1.36178,0.301432,0.717857,,,4.16806,-0.0151993,-0.0477367,999,,,,,,,153.10000000000002,3.7341463414634153,163,3.975609756097561,,,,,,,,,,,,,,,,,,,"Spencer Bivens","30226",702352
"Kervin Castro","NYY",2,2,0,4.23895,34,0,0,1,,34,146,32,17,16,4,15,,1,31,8.23664,4.02365,2.04706,1.192,0.210034,0.102603,0.10743103921413422,0.24556,1.39759,0.28977,0.733477,,,4.48608,-0.0152418,-0.0270275,999,,,,,,,137.20000000000005,4.0352941176470605,136,4,,,,,,,,,,,,,,,,,,,"Kervin Castro","21656",665645
"Samy Natera Jr.","LAA",1,1,0,4.40053,22,0,0,1,,22,96,20,11,11,3,12,,1,22,9.21327,4.82838,1.90815,1.246,0.232175,0.121675,0.1104995533823967,0.23974,1.45317,0.292404,0.738089,,,4.64401,-0.0153154,-0.00141458,999,,,,,,,82.9,3.7681818181818185,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Samy Natera Jr.","sa3020862",696519
"Tanner Rainey","DET",1,1,0,4.46985,13,0,0,1,,13,56,12,7,6,2,6,,1,12,8.58251,4.43947,1.93323,1.266,0.217805,0.112664,0.10514099150896072,0.24024,1.41646,0.284709,0.727229,,,4.66318,-0.0154498,-0.0217986,999,,,,,,,47.39999999999999,3.6461538461538456,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Tanner Rainey","17610",663432
"Josh Simpson","SEA",1,1,0,3.85184,16,0,0,1,,16,68,14,7,7,2,8,,1,16,8.84746,4.3804,2.01978,1.038,0.227675,0.112722,0.11495237797498703,0.23433,1.374,0.287175,0.749695,,,4.26223,-0.0158472,0.00675871,999,,,,,,,66.4,4.15,63,3.9375,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Ty Adcock","SDP",1,1,0,4.24547,26,0,0,1,,26,110,25,13,12,4,10,,1,24,8.35804,3.4193,2.44437,1.273,0.216195,0.0884462,0.1277492418885231,0.247781,1.34091,0.291833,0.730225,,,4.36796,-0.0163332,-0.013632,999,,,,,,,97.19999999999999,3.738461538461538,97,3.730769230769231,,,,,,,,,,,,,,,,,,,"Ty Adcock","25651",686654
"Jack Neely","CHC",1,1,0,4.33359,16,0,0,1,,16,69,15,8,8,2,7,,1,15,8.71185,4.13239,2.10819,1.259,0.222828,0.105697,0.11713187396526337,0.240551,1.3817,0.286975,0.730086,,,4.54453,-0.0163459,-0.00327686,999,,,,,,,64.80000000000001,4.050000000000001,64,4,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
"Ryan Harbin","PIT",1,1,0,4.37145,24,0,0,1,,24,106,23,13,12,2,14,,1,22,8.24659,5.09903,1.61729,0.94,0.205615,0.127136,0.0784790962934494,0.249667,1.52575,0.302978,0.724261,,,4.50365,-0.0170693,-0.0222484,999,,,,,,,96.20000000000003,4.008333333333335,97,4.041666666666667,,,,,,,,,,,,,,,,,,,"Ryan Harbin","sa3011733",689877
"Cade Winquest","NYY",2,2,0,4.17708,49,0,0,5,,49,214,48,25,23,6,19,,3,41,7.48091,3.41641,2.1897,1.174,0.191927,0.08765,0.10427728295326233,0.251495,1.3605,0.289406,0.727974,,,4.46029,-0.0172416,-0.0514334,999,,,,,,,200,4.081632653061225,203,4.142857142857143,,,,,,,,,,,,,,,,,,,"Cade Winquest","sa3020805",685464
"Andre Granillo","WSN",2,3,0,4.45721,52,0,0,7,,52,224,48,27,26,8,23,,2,48,8.39388,4.08817,2.05321,1.329,0.214697,0.104566,0.1101306900382042,0.242988,1.39034,0.284414,0.728334,,,4.6643,-0.0175033,-0.0230249,999,,,,,,,210.59999999999997,4.049999999999999,205,3.9423076923076925,,,,,,,,,,,,,,,,,,,"Andre Granillo","29542",701552
"Alex Hoppe","SEA",1,1,0,4.01701,22,0,0,1,,22,95,21,11,10,2,10,,1,18,7.64293,4.06939,1.87815,0.972,0.195235,0.10395,0.09128419309854507,0.249283,1.41407,0.2943,0.733477,,,4.31366,-0.017895,-0.0360653,999,,,,,,,90.60000000000002,4.118181818181819,91,4.136363636363637,,,,,,,,,,,,,,,,,,,"Alex Hoppe","sa3020836",695380
"James Karinchak","ATL",1,1,0,4.41784,30,0,0,1,,30,131,27,16,15,4,16,,1,33,10.0485,4.69473,2.14037,1.249,0.254671,0.118985,0.13568643480539322,0.232774,1.41137,0.292538,0.729839,,,4.39157,-0.0179296,-0.0275509,999,,,,,,,121.60000000000001,4.053333333333334,117,3.9,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Eric Torres","BAL",0,0,0,4.91673,6,0,0,1,,6,27,6,3,3,1,4,,0,5,8.29925,5.38991,1.53977,1.302,0.20287,0.131753,0.07111671566963196,0.250469,1.56953,0.294099,0.72127,,,5.1819,-0.0179462,-0.00375814,999,,,,,,,18.500000000000007,3.0833333333333344,19,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Eric Torres","sa3017262",701539
"Shaun Anderson","LAA",1,1,0,4.65125,14,0,0,1,,14,59,15,8,7,2,4,,0,10,6.30232,2.28456,2.75865,1.467,0.162881,0.0590435,0.10383709892630577,0.2736,1.35077,0.296864,0.710195,,,4.72356,-0.018294,-0.031559,999,,,,,,,52,3.7142857142857144,56,4,,,,,,,,,,,,,,,,,,,"Shaun Anderson","19453",641312
"Triston McKenzie","SDP",1,1,0,4.50248,11,0,0,1,,11,47,10,6,5,2,5,,0,11,8.99014,4.12838,2.17765,1.424,0.229849,0.105549,0.12429946660995483,0.239582,1.38198,0.283715,0.733163,,,4.67099,-0.0183463,-0.0215734,999,,,,,,,41.80000000000001,3.800000000000001,40,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Jake Miller","CLE",0,1,0,4.65431,10,0,0,1,,10,43,10,5,5,1,4,,0,7,6.78866,3.59244,1.88971,1.276,0.171979,0.0910084,0.08097095787525177,0.264382,1.44252,0.295569,0.712327,,,4.78839,-0.0184995,-0.00664596,999,,,,,,,41.7,4.17,43,4.3,,,,,,,,,,,,,,,,,,,"Jake Miller","sa3018171",681313
"Corbin Martin","CHC",0,1,0,4.54446,10,0,0,1,,10,44,10,5,5,1,5,,0,9,7.82926,4.40695,1.77657,1.198,0.197386,0.111105,0.08628082275390625,0.253124,1.47084,0.29516,0.721849,,,4.71855,-0.0192305,-0.00202145,999,,,,,,,42.7,4.2700000000000005,44,4.4,,,,,,,,,,,,,,,,,,,"Corbin Martin","19884",656686
"Steven Wilson","TBR",1,2,0,4.6418,30,0,0,1,,30,130,28,16,15,5,13,,1,29,8.76826,3.98689,2.19927,1.475,0.222713,0.101267,0.12144619971513748,0.240303,1.3765,0.280211,0.724182,,,4.78646,-0.0195466,-0.0403942,999,,,,,,,107.7,3.5900000000000003,105,3.5,,,,,,,,,,,,,,,,,,,"Steven Wilson","20353",621051
"Juan Burgos","ARI",1,1,0,4.52687,23,0,0,1,,23,100,23,12,11,3,10,,1,19,7.40919,3.83475,1.93212,1.099,0.18737,0.0969762,0.09039345383644104,0.261152,1.44993,0.303089,0.710061,,,4.4956,-0.0201146,-0.0119187,999,,,,,,,82.50000000000001,3.5869565217391313,85,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Juan Burgos","27271",686228
"Dylan Coleman","NYY",0,1,0,4.54851,10,0,0,1,,10,44,9,5,5,1,6,,1,10,8.75424,5.51254,1.58806,1.203,0.216326,0.13622,0.08010539412498474,0.238275,1.5224,0.286186,0.733528,,,4.96064,-0.0203603,-0.00812196,999,,,,,,,41.300000000000004,4.130000000000001,40,4,,,,,,,,,,,,,,,,,,,"Dylan Coleman","22276",669395
"Rolddy Muñoz","ATL",1,1,0,4.33213,20,0,0,1,,20,88,20,10,10,2,10,,1,18,8.02174,4.37908,1.83183,1.005,0.20197,0.110256,0.09171418100595474,0.255413,1.47662,0.305705,0.72268,,,4.41443,-0.0204655,0.00183517,999,,,,,,,78.4,3.9200000000000004,81,4.05,,,,,,,,,,,,,,,,,,,"Rolddy Munoz","27407",691548
"William Kempner","MIA",1,1,0,4.44211,24,0,0,1,,24,105,23,13,12,3,12,,1,23,8.49155,4.63989,1.83012,1.106,0.213328,0.116565,0.09676279872655869,0.24627,1.46351,0.296482,0.721811,,,4.56618,-0.0214968,-0.0254712,999,,,,,,,91.90000000000002,3.8291666666666675,92,3.8333333333333335,,,,,,,,,,,,,,,,,,,"William Kempner","sa3020527",687531
"Cameron Foster","BAL",1,1,0,4.45533,25,0,0,1,,25,108,25,13,12,4,10,,1,22,7.93217,3.48797,2.27415,1.326,0.203504,0.0894855,0.11401808261871338,0.25432,1.38143,0.294011,0.723866,,,4.55652,-0.0218812,-0.0312881,999,,,,,,,85.80000000000001,3.4320000000000004,88,3.52,,,,,,,,,,,,,,,,,,,"Cameron Foster","sa3020735",671382
"Juan Sanchez","SFG",1,1,0,4.27646,13,0,0,1,,13,57,13,7,6,2,6,,1,11,7.85813,4.25477,1.8469,1.076,0.197849,0.107125,0.0907239243388176,0.250252,1.44728,0.294665,0.72932,,,4.49987,-0.0220859,-0.0256779,999,,,,,,,42.8,3.292307692307692,44,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Juan Sanchez","sa3005444",678738
"Garrett Acton","MIA",1,1,0,4.43114,20,0,0,1,,20,86,19,10,10,3,9,,1,19,8.81463,3.85252,2.28801,1.362,0.226241,0.0988808,0.1273598000407219,0.241277,1.36063,0.285706,0.728594,,,4.53529,-0.0225943,0.00382,999,,,,,,,73.69999999999999,3.6849999999999996,73,3.65,,,,,,,,,,,,,,,,,,,"Garrett Acton","27583",670183
"Carson Palmquist","COL",1,2,0,4.97022,34,0,0,1,,34,149,34,20,19,6,15,,2,33,8.76503,4.03497,2.17227,1.498,0.220781,0.101636,0.1191449984908104,0.2551,1.44459,0.30011,0.709649,,,4.86839,-0.022822,-0.0157839,999,,,,,,,108.4,3.1882352941176473,111,3.264705882352941,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Max Lazar","PHI",1,2,0,4.40611,31,0,0,1,,31,133,32,16,15,4,11,,1,24,7.14649,3.08745,2.31469,1.302,0.184618,0.0797593,0.10485851019620895,0.26112,1.36769,0.294769,0.721532,,,4.55884,-0.0237332,-0.00335084,999,,,,,,,112.99999999999999,3.64516129032258,119,3.838709677419355,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Domingo Gonzalez","SEA",1,1,0,4.15691,18,0,0,1,,18,77,16,9,8,2,8,,1,16,8.32257,3.88905,2.14,1.191,0.213335,0.0996892,0.1136455163359642,0.240168,1.35676,0.283685,0.733165,,,4.46,-0.023912,-0.0294969,999,,,,,,,76.00000000000003,4.222222222222224,73,4.055555555555555,,,,,,,,,,,,,,,,,,,"Domingo Gonzalez","sa3007495",682445
"Kyle Keller","BOS",1,1,0,4.96139,16,0,0,1,,16,71,16,9,9,2,8,,1,15,8.28826,4.29545,1.92954,1.383,0.207668,0.107625,0.10004254430532455,0.257918,1.48851,0.301305,0.709144,,,4.83236,-0.0252214,-0.0250483,999,,,,,,,59.20000000000001,3.7000000000000006,61,3.8125,,,,,,,,,,,,,,,,,,,"Kyle Keller","18890",664918
"Bailey Horn","DET",2,2,0,4.19324,32,0,0,1,,32,138,30,16,15,4,14,,1,28,8.02698,4.08915,1.96299,1.109,0.204777,0.104319,0.10045840591192245,0.247931,1.41245,0.293014,0.733543,,,4.42635,-0.0253486,-0.0159927,999,,,,,,,124.60000000000002,3.8937500000000007,123,3.84375,,,,,,,,,,,,,,,,,,,"Bailey Horn","27753",690544
"Drew Smith",,2,2,0,4.31504,34,0,0,0,,34,146,31,17,16,5,14,,1,34,8.97009,3.73151,2.40387,1.349,0.23063,0.0959411,0.13468926399946213,0.2401,1.34252,0.286236,0.734254,,,4.46096,-0.0262288,0.0883874,999,,,,,,,132.50000000000003,3.8970588235294126,128,3.764705882352941,,,,,,,,,,,,,,,,,,,"Drew Smith","17755",622098
"Josh Ekness","MIA",1,1,0,4.52067,22,0,0,1,,22,97,21,12,11,3,10,,1,19,7.83492,4.30612,1.81948,1.133,0.196831,0.10818,0.088651642203331,0.252474,1.4579,0.29607,0.715526,,,4.66084,-0.0267584,-0.0258431,999,,,,,,,80.30000000000001,3.6500000000000004,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Josh Ekness","sa3023204",694795
"Zach Pop","PHI",2,3,0,4.67924,42,0,0,1,,42,182,44,24,22,5,15,,2,32,6.99577,3.31001,2.11352,1.17008,0.178331,0.0843762,0.0939544215798378,0.265505,1.41524,0.302007,0.688575,,,4.5115,-0.0268898,-0.0753239,999,,,,,,,151.9,3.6166666666666667,162,3.857142857142857,,,,,,,,,,,,,,,,,,,"Zach Pop","20185",647315
